0.011294	0.002689187394332
0.014219	0.002579048978592
0.017901	0.002467476429373
0.022536	0.002354051775208
0.028371	0.002238402116545
0.035717	0.00212023832646
0.044965	0.001999400281882
0.056607	0.00187589217173
0.071264	0.001749910781723
0.089717	0.00162190868036
0.11294	0.001492654913588
0.14219	0.001363040557935
0.17901	0.001234384293589
0.22536	0.001108104910314
0.28371	0.000985713600424
0.35717	0.000868711425533
0.44965	0.000758478774442
0.56608	0.000656154217899
0.71264	0.000562584564949
0.89717	0.000478232275623
1.1294	0.000403265867032
1.4219	0.000337446547504
1.7901	0.000280379533019
2.2536	0.000231429945562
2.8371	0.000189843772937
3.5717	0.000154812831942
4.4965	0.000125525825465
5.6607	0.000101202540635
7.1265	8.11159983538443E-05
8.9717	6.46177235973272E-05
11.295	5.11296864248236E-05
14.219	4.01596232582779E-05
17.901	3.12774113726374E-05
22.536	2.41290066381283E-05
28.371	1.84142984652614E-05
35.717	1.38832606679915E-05
44.965	1.03272751735292E-05
56.607	7.57083177578504E-06
71.265	5.46470621078735E-06
89.716	3.88220981178845E-06
112.94	2.71441697341347E-06
142.19	1.86834677874852E-06
179.01	1.26732441647693E-06
225.36	8.48174358283652E-07
283.71	5.60861635094641E-07
357.17	3.66988279909981E-07
449.65	2.37978852527483E-07
566.08	1.53153816272833E-07
712.65	9.79490766465823E-08
897.16	6.23234400034651E-08
1129.4	3.94935618006647E-08
1421.9	2.49380335616817E-08
1790.1	1.57059476488079E-08
2253.6	9.87103224260283E-09
2837.1	6.19350083057176E-09
3571.7	3.88088380776872E-09
4496.5	2.4292664525271E-09
5660.8	1.51935125275659E-09
7126.5	9.49671541644838E-10
8971.7	5.93296269893906E-10
11294	3.70554491999807E-10
14219	2.31313680482007E-10
17901	1.44368910374307E-10
22536	9.00913405951646E-11
28371	5.62125043564442E-11
35717	3.50694120677042E-11
44965	2.18769679710806E-11
56608	1.36460987201958E-11
71264	8.51194404628308E-12
89716	5.30903770775794E-12
112940	3.31156606446165E-12
142190	2.0651471837211E-12
179010	1.28791346960435E-12
225360	8.03218055899891E-13
283710	5.00931728152928E-13
357170	3.12402393643133E-13
449650	1.9482667420574E-13
566080	1.21498978209913E-13
712640	7.57734559007221E-14
897160	4.72547019216388E-14

